platform,text,user_id,total_interactions_count,statistics,username,statuses_count,followers_count,friends_count,favourites_count,media_count,user_created_at,user_description,conversation_id_str,created_at,profile_url,post_url,location,sentiment,sentiment_target,sentiment_reason,emotion,country,country_reason,country_code,country_geo,account_type,account_type_reason,media_url
twitter,හම්බන්තොට වරාය 99 අවුරුද්දකට චීනෙට බදු දෙනකොට ඔය චීන අකුරු ලියන කට්ටිය කොහෙද දන්නෙ නැහැ හිටියෙ,2619345946,23,"{'quote_count': 1, 'retweet_count': 5, 'like_count': 16, 'reply_count': 1, 'view_count': 0}",SPitiyage,6653,928,800,18312,562,Wed Jun 18 06:59:38 +0000 2014,"Traveling / Proud to be a Sri Lankan/ Practicing Buddhism/ love my motherland. post graduate, Director (International Marketing)",1396326092173156354,2021-05-23 04:44:17,https://pbs.twimg.com/profile_images/1568864434961158144/eEkBjQGb_normal.jpg,https://twitter.com/SPitiyage/status/1396326092173156354,Sri Lanka ,negative,China,"The post explicitly mentions that Hambantota port is leased to China for 99 years and criticizes the lack of awareness among Chinese-speaking people. The sentiment is negative, expressing distrust and criticism of China’s long-term control.",anger,Sri Lanka,Location explicitly stated and description references Sri Lanka.,lk,"[7.0, 81.0]",Individual,Personal interests and professional title (Director) suggest an individual profile.,
twitter,""" මං දුන්න උපදෙස් මුලදිම ක්‍රියාත්මක කලානම් මැයි මාසෙන්ම කොරෝනා ඉවර වෙනවා..""
-රනිල් වික්‍රමසිංහ- 🥀🥀

රනිල්ගෙ උපදෙස් පිට ඉවර වූ දෑ වලින් බිඳක්..

📍මහ බැංකුව
📍හම්බන්තොට වරාය
📍හම්බන්තොට ගුවන් තොටුපල
📍7.9% වු ආර්ථික වර්ධනය 
📍රටේ ආරක්ෂාව
📍ලංකාවෙ විශාලම අවි ගබඩාව https://t.co/7T49AG7JPp",1376102453402341377,18,"{'quote_count': 0, 'retweet_count': 3, 'like_count': 14, 'reply_count': 1, 'view_count': 0}",sarasavi82,16744,965,964,16864,4236,Sun Mar 28 09:23:21 +0000 2021,,1401767148230488067,2021-06-07 05:05:06,https://pbs.twimg.com/profile_images/2017518249114587136/dvLL6IO0_normal.jpg,https://twitter.com/sarasavi82/status/1401767148230488067,"Salvador, Brazil",neutral,China,The post lists various government promises and failures including Hambantota port but does not mention China explicitly. Sentiment towards China is neutral.,sadness,Brazil,"Location explicitly stated as Salvador, Brazil.",br,"[-10.0, -55.0]",Unknown,No description or identifying information provided.,https://pbs.twimg.com/media/E3QTytyXMAM_xRq.jpg
twitter,"කට ඉස්සරවුනා වැඩිද මන්ද.... 

දෙරට අතර මිත්‍රත්වය රැකෙන පරිදි  හම්බන්තොට වරාය සම්බන්ධ සම්බන්ධ ගිවිසුම වෙනස් කිරීමට චීනය එකඟ වී ඇත.
 ගමන සුභයි...!!! https://t.co/yEK0oqehzy",1376102453402341377,16,"{'quote_count': 0, 'retweet_count': 3, 'like_count': 13, 'reply_count': 0, 'view_count': 0}",sarasavi82,16744,965,964,16864,4236,Sun Mar 28 09:23:21 +0000 2021,,1405923840388124674,2021-06-18 16:22:19,https://pbs.twimg.com/profile_images/2017518249114587136/dvLL6IO0_normal.jpg,https://twitter.com/sarasavi82/status/1405923840388124674,"Salvador, Brazil",positive,China,"The post states that China agreed to amend the Hambantota port lease agreement to maintain bilateral friendship, indicating a cooperative tone. Sentiment towards China is positive.",happiness,Brazil,"Location explicitly stated as Salvador, Brazil.",br,"[-10.0, -55.0]",Unknown,No description or identifying information provided.,https://pbs.twimg.com/media/E4LYSBDXEAIqH61.jpg
twitter,"රනිල්-මෛත්‍රී ආණ්ඩුව චීන සමාගමකට හම්බන්තොට වරාය බදු දීමත් සමග සුළං විදුලි බලාගාරය ගලවා ඉවත් කර ගැනීමට සිදුවුනා 

වරෙවු පාරට පෙරළන්ඩ ආණ්ඩුව! https://t.co/5A9D4fDVQy",40320649,22,"{'quote_count': 0, 'retweet_count': 8, 'like_count': 12, 'reply_count': 2, 'view_count': 0}",Neetwit,253121,3346,2911,188683,30858,Fri May 15 20:06:00 +0000 2009,against deception of public with fabricated lies n' #sriLanka politics. Abhor ආප්ප-betrayal for power #SLpolitics,1510669824997064705,2022-04-03 17:25:27,https://pbs.twimg.com/profile_images/1511743254756147210/h7pbmrFg_normal.jpg,https://twitter.com/Neetwit/status/1510669824997064705,Colombo,negative,China,"The post criticizes the government for leasing Hambantota port to a Chinese company and removing a wind power plant, implying negative consequences of Chinese involvement. Sentiment towards China is negative.",anger,Sri Lanka,The location 'Colombo' and the user description against deception in Sri Lankan politics indicate a Sri Lankan origin.,lk,"[7.0, 81.0]",Individual,The user description reflects personal beliefs and values.,https://pbs.twimg.com/media/FPb40cBagAEttua.jpg
twitter,"Fact Check ❌False
හම්බන්තොට වරාය වෙත ඇතුළු වූ විකිරණශීලී ද්‍රව්‍ය අඩංගු නෞකාව වෙත ශ්‍රී ලංකා නාවික හමුදාවට ඇතුළු වීමට ඉඩ නොදීම හා එය හම්බන්තොට වරායට බලහත්කාරයෙන් ඇතුළු වූ බවට පලවන වාර්තා කිසිදු සත්‍යතාවක් නොමැති අසත්‍ය ප්‍රකාශයකි.
https://t.co/mUAidEpIwk
#FactCheck #SriLanka https://t.co/Pf85R1e1kp",1369252596855099394,19,"{'quote_count': 0, 'retweet_count': 7, 'like_count': 12, 'reply_count': 0, 'view_count': 0}",FactResearchlk,145,222,84,124,123,Tue Mar 09 11:44:19 +0000 2021,"FactResearch an independent,Research based, bipartisan organisation dedicated to Factcheck of wrong or ambiguous news. By media center for national development",1388309547673014272,2021-05-01 01:49:24,https://pbs.twimg.com/profile_images/1376947065238908930/RZHOMSlU_normal.jpg,https://twitter.com/FactResearchlk/status/1388309547673014272,Sri Lanka,neutral,China,"The post fact-checks and denies false reports about a radioactive ship entering Hambantota port forcibly, which involved a Chinese ship. The tone is neutral and corrective. Sentiment towards China is neutral.",neutral,Sri Lanka,Location explicitly stated and organization related to Sri Lanka.,lk,"[7.0, 81.0]",Organization,"Describes itself as an independent, research-based fact-checking organization.",https://pbs.twimg.com/media/E0REK8NVkAQbK3R.jpg
twitter,"හම්බන්තොට වරාය විකුනලා නය ගෙව්වා කියලා හොරෙක් කියනවා. අද මේ වනතුරු ඒ මුදල් වැටිච්ච එකවුන්ට් එකක් හෝ බැංකුවක් නෑ හොයාගන්න. චිචියගේ රොකට් එක වගේ. නය ගෙව්වා නම්
නය අඩුවෙන්න එපායැ.නය වැඩිවෙලා. ඕවා හොදයි නයට අරං කිරිබත් කන ගොන්නුන්ට. අපි දවසක ඔය සේරම අදින බව දන්නවා චන්දේ නොදෙන්නේ ඒකයි",722930083858505732,16,"{'quote_count': 1, 'retweet_count': 4, 'like_count': 10, 'reply_count': 1, 'view_count': '890'}",ChandiWicks1,12054,3206,4260,8519,2242,Wed Apr 20 23:28:58 +0000 2016,My belief is Live in the future & build what's missing. My guiding principal is Buddhist Philosophy & Dr. Stephen Covey's 7 Habits of Highly Effective People.,1640098013753364486,2023-03-26 21:06:52,https://pbs.twimg.com/profile_images/722931499373367296/j7_RVFGN_normal.jpg,https://twitter.com/ChandiWicks1/status/1640098013753364486,,neutral,China,"The post denies rumors about the sale of Hambantota port and criticizes misinformation, without mentioning China explicitly. Sentiment towards China is neutral.",anger,Sri Lanka,Buddhist philosophy mentioned and username suggests Sri Lankan origin.,lk,"[7.0, 81.0]",Individual,Personal beliefs and guiding principles indicate a personal account.,
twitter,"මේ කාලය පුරාම කීවේ හම්බන්තොට වරාය චීනයට අයිති කියලා, දැන් චීන නැවක් ශ්‍රී ලංකා ධජය රැගෙන වරායට ඇතුළු වන කොට කියනවා වරාය ශ්‍රී ලංකාවට අයත් කියලා. එකක් කියපන් කෝ බං.",106327989,14,"{'quote_count': 2, 'retweet_count': 1, 'like_count': 10, 'reply_count': 1, 'view_count': 0}",YRanaraja,37597,8197,769,50726,3796,Tue Jan 19 05:54:41 +0000 2010,Founding Director @BRI_SL | Int’l Law | BRI | Strategy | Security | Maritime Affairs | Connectivity | Ports & Supply Chain| https://t.co/zPN1QjA0k7 ☕️,1559513919399403520,2022-08-17 04:13:09,https://pbs.twimg.com/profile_images/1963973931460874240/Ews4KhQM_normal.jpg,https://twitter.com/YRanaraja/status/1559755185848737792,Beijing,neutral,China,"The post challenges the claim that Hambantota port belongs to China by pointing out a Chinese ship entering under Sri Lankan flag, implying the port remains Sri Lankan. The tone is skeptical and corrective. Sentiment towards China is neutral.",surprise,Sri Lanka,The user is based in Sri Lanka and is a director at BRI_SL with a research background in China political science and law.,lk,"[7.0, 81.0]",Individual,"The user describes their professional background and roles, suggesting this is an individual account.",
twitter,හම්බන්තොට වරාය හදනකොට ඔකේ මහා විශාල ගලක් තියනවා නැවු තියා බෝට්ටු වත් එන්න බැරි තැනක් කියලා රට පුරා කෑගහපු ජෙපි හු-ඇන්පියෝ මතක් වෙනවා...   😆😅😂,40320649,14,"{'quote_count': 0, 'retweet_count': 5, 'like_count': 9, 'reply_count': 0, 'view_count': 0}",Neetwit,253121,3346,2911,188683,30858,Fri May 15 20:06:00 +0000 2009,against deception of public with fabricated lies n' #sriLanka politics. Abhor ආප්ප-betrayal for power #SLpolitics,1559732829843386368,2022-08-17 02:44:19,https://pbs.twimg.com/profile_images/1511743254756147210/h7pbmrFg_normal.jpg,https://twitter.com/Neetwit/status/1559732829843386368,Colombo,neutral,China,The post recalls protests against Hambantota port construction but does not mention China explicitly. Sentiment towards China is neutral.,happiness,Sri Lanka,The location 'Colombo' and the user description against deception in Sri Lankan politics indicate a Sri Lankan origin.,lk,"[7.0, 81.0]",Individual,The user description reflects personal beliefs and values.,
twitter,"මේ අර කිසි වැඩකට නැති, නැවු එන්නේ නැති, සුදු අලියෙක් කියලා හංවඩු ගහපු හම්බන්තොට වරාය ද? නෑ...වෙන්ඩ බැහැ 😕
#Hambantota #srilanka",40320649,14,"{'quote_count': 1, 'retweet_count': 1, 'like_count': 9, 'reply_count': 3, 'view_count': '371'}",Neetwit,253121,3346,2911,188684,30858,Fri May 15 20:06:00 +0000 2009,against deception of public with fabricated lies n' #sriLanka politics. Abhor ආප්ප-betrayal for power #SLpolitics,1768529018226360418,2024-03-15 06:45:50,https://pbs.twimg.com/profile_images/1511743254756147210/h7pbmrFg_normal.jpg,https://twitter.com/Neetwit/status/1768529018226360418,Colombo,irrelevant,China,"The post sarcastically defends Hambantota port against claims it is useless, without mentioning China. Sentiment towards China is irrelevant.",irrelevant,Sri Lanka,The location 'Colombo' and the user description against deception in Sri Lankan politics indicate a Sri Lankan origin.,lk,"[7.0, 81.0]",Individual,The user description reflects personal beliefs and values.,
twitter,3. දරුණු ජනතා අරගල. ගිනි තැබීම්. ගිනි තබා ගැනීම්. චීනයේ උදව්වෙන් හමුදා රජයක් ගොඩ නැගීම. (හමුදා රජයකදී සොල්දාදුවන්ට UN Peace Keeping අහිමි වේ) හමුදා රජයේ නායකත්වය ගෝඨාබයට. GSP + අහිමි වීම. හම්බන්තොට වරාය ආරක්ශා කිරීම උදෙසා චීනයේ පළමු හමුදා කදවුර හම්බන්තොට.,1269375633886449664,11,"{'quote_count': 0, 'retweet_count': 1, 'like_count': 9, 'reply_count': 1, 'view_count': 0}",KOTTANOFFICIAL,26082,3867,3033,10435,1046,Sat Jun 06 21:08:44 +0000 2020,,1509315929250975746,2022-03-30 23:45:34,https://pbs.twimg.com/profile_images/1276715651093204992/9Tb5Wi-C_normal.jpg,https://twitter.com/KOTTANOFFICIAL/status/1509315930467221505,,negative,China,"The post explicitly mentions China’s military support in establishing a military government and the deployment of Chinese troops to Hambantota for port security, implying a negative sentiment towards China’s military involvement in Sri Lanka.",fear,Unknown,No location or clear cultural clues provided.,,,Unknown,No description or identifying information provided.,
